landslides_polygons$id,mean.tch,sd.tch,mean.slope,mean.tri,tri.10m,elev,elev.km,ls.northing,ls.easting,insol.dsm,insol.kw,insol,agb,year,age,surface.area,perimeter,elev.mean.tch,max.tch.buf,rem
542,7.247612292,5.76725751,40.32205769,1.416698448,5.871963501,1728.67145,1.72867145,0.068378855,0.722428795,777236.0735,777.2360735,2.1294139,59.04226281,1995,18,2629.051604,389.9944128,13.15632008,31.55371094,1
543,7.524795629,4.498290704,39.72594094,1.342568545,6.295663834,1756.030326,1.756030326,0.180997133,0.887032967,929485.6594,929.4856594,2.546536053,52.12646174,2000,13,2163.59497,237.8778921,13.12399881,26.92529297,1
544,9.919939526,6.710428248,52.92462541,2.183257641,9.781230164,1946.696906,1.946696906,0.295593669,0.821646824,844765.6563,844.7656563,2.314426455,69.70856714,2004,9,3612.729992,243.7653529,12.89874888,31.83789063,1
546,0.903753002,1.119019963,50.58493606,2.00237909,8.563601494,1842.250446,1.842250446,-0.512567947,0.778914459,839856.8356,839.8568356,2.300977632,5.054845616,2010,3,2671.340107,273.4173137,13.02213997,4.561157227,0
547,8.416403958,4.388084289,46.81185861,1.69701022,7.781988144,2138.995247,2.138995247,-0.887377468,0.282900398,946268.1967,946.2681967,2.592515607,54.39341533,1995,18,2340.777361,224.1009684,12.67157122,20.88427734,1
548,1.328939175,1.73255858,29.21940043,0.865290418,3.983483209,1773.442797,1.773442797,-0.512348962,0.693153693,907544.3446,907.5443446,2.486422862,10.72881739,2010,3,2041.322854,299.0215233,13.10342804,5.747924805,0
549,1.755988902,3.075964461,43.24988231,1.480638693,7.147388089,1716.829261,1.716829261,0.889788838,0.286048642,914487.1766,914.4871766,2.505444319,12.43915423,2010,3,4420.358829,356.4450358,13.17031022,28.19677734,1
550,1.740442347,2.473778452,46.90931579,1.700335369,7.161824544,1892.756724,1.892756724,0.485732787,0.765073795,821605.1431,821.6051431,2.250972995,4.112494707,2010,3,1113.445819,217.4377159,12.9624728,2.904418945,0
551,0.869836614,1.494297724,44.04850897,1.507403752,6.684364319,1840.816447,1.840816447,0.129576578,0.811738088,895578.1286,895.5781286,2.453638709,7.873078112,2010,3,2415.657922,366.251055,13.02383407,3.431396484,0
552,1.393403226,1.887378137,41.25584698,1.397062928,6.321837792,2083.689561,2.083689561,-0.400253485,0.764666834,953595.6864,953.5956864,2.612590922,7.736561039,2010,3,3657.132327,320.2049668,12.73690832,7.160888672,0
553,0.756445008,1.394582452,44.41231693,1.566311118,7.6337382,2029.918936,2.029918936,0.546015625,0.772095968,899421.5417,899.4215417,2.464168607,8.188450138,2010,3,932.7003486,197.139917,12.80043193,1.160888672,0
554,2.144461412,3.238930835,45.9251333,1.670898899,7.782079061,2072.810833,2.072810833,-0.478761707,0.668590483,779180.4093,779.1804093,2.134740847,21.65165763,2010,3,3790.823739,617.1935398,12.74976025,9.841308594,0
555,1.092177569,1.396348306,46.17096564,1.653283544,7.407579694,2212.901971,2.212901971,0.176430015,0.845729756,953468.4896,953.4684896,2.612242437,13.56531367,2010,3,974.837608,155.0519354,12.5842592,2.734375,0
556,1.601424699,1.911468271,40.95469893,1.409872561,5.779891968,2236.339415,2.236339415,-0.297463574,0.568603578,871455.3681,871.4553681,2.387548954,11.4662118,2010,3,540.622927,106.4244155,12.55657064,7.011230469,0
557,0.818609328,1.27948245,46.5447242,1.715036729,7.978510539,1900.393165,1.900393165,0.641077419,-0.527811347,860507.1371,860.5071371,2.3575538,5.864406678,2010,3,1286.321951,278.8484394,12.95345125,2.269775391,0
558,3.631981462,4.24548305,36.70494937,1.387821578,7.486519078,1895.097413,1.895097413,0.560510546,0.246333263,762836.3713,762.8363713,2.089962661,30.28118913,2010,3,4492.70058,1814.672883,12.95970756,,NA
559,4.890649716,4.382394166,36.84508426,1.251505121,5.776327515,1755.87732,1.75587732,0.764713232,0.133002156,814457.9487,814.4579487,2.23139164,38.88563008,2010,3,2728.495027,852.883553,13.12417957,9.192016602,0
560,5.420932355,4.566798239,37.82851967,1.329887708,6.087752311,1769.120565,1.769120565,0.736878665,0.020819598,873355.7962,873.3557962,2.392755606,43.54742816,2010,3,4100.252632,1219.268594,13.10853425,8.103271484,0
561,4.630493317,4.905193157,28.28732016,0.916421661,4.391691266,1639.666128,1.639666128,0.622223538,0.228653992,975120.3198,975.1203198,2.67156252,31.34481086,2010,3,3883.526073,553.2389934,13.2614693,25.28234863,1
562,9.867745059,8.093595875,42.89822424,1.570898259,7.254832392,1767.322575,1.767322575,0.758831173,-0.075277542,881567.2175,881.5672175,2.415252651,79.72723852,2010,3,10846.37349,1296.775622,13.11065836,33.15466309,1
564,3.223443345,4.120286748,50.23121717,1.974466596,9.030595046,1474.111343,1.474111343,0.942263932,0.087209399,827391.0406,827.3910406,2.266824769,19.84903303,2010,3,2311.097223,214.4537348,13.45705263,25.83105469,1
565,3.293935972,3.592420213,36.434269,1.207293591,5.644989014,1501.608109,1.501608109,0.73309443,-0.270821009,829631.1364,829.6311364,2.272962018,25.58984363,2010,3,3264.936512,632.2694075,13.42456846,7.53894043,0
567,2.739914334,4.767992424,44.64817594,1.563300602,7.159947713,1595.755218,1.595755218,0.174257034,0.925174574,771768.5281,771.7685281,2.114434324,22.41667621,2010,3,3633.514987,318.8348723,13.31334483,26.25048828,1
568,1.263276253,2.54607677,42.86427949,1.471144768,6.926925327,1876.005932,1.876005932,0.547166359,0.770261795,1044227.052,1044.227052,2.860896034,5.67228217,2011,2,6655.158062,572.2893414,12.98226187,24.92041016,1
572,3.969273804,4.89139655,44.59094522,1.556362213,7.429125105,1599.45552,1.59945552,0.870256996,0.193211927,825523.226,825.523226,2.261707469,31.34121891,2010,3,2177.901068,592.0656183,13.30897336,30.41516113,1
573,2.336903265,2.104946748,45.80427312,1.743252239,8.217876088,1618.856222,1.618856222,0.733172783,-0.524082833,821144.8557,821.1448557,2.249711933,13.44963763,2011,2,2135.289876,287.0780565,13.28605373,8.522094727,0
574,2.268478518,2.060754354,48.56323067,1.867614496,7.486033122,1754.025382,1.754025382,0.470142814,0.739774253,901768.7406,901.7687406,2.470599289,21.59903765,2010,3,817.8374811,211.5303023,13.12636741,4.025512695,0
575,8.562555257,3.926226014,52.09399707,2.197077276,10.75018311,2246.871709,2.246871709,0.956398437,0.001595964,1078077.219,1078.077219,2.953636216,55.98627377,1995,18,2062.0393,250.2301296,12.54412798,24.10473633,1
576,3.018393164,4.554052698,50.80339252,2.03158814,9.632482124,2119.304757,2.119304757,0.754163362,0.141975802,898126.0746,898.1260746,2.460619382,20.95561268,2010,3,10940.63029,1278.319596,12.69483319,22.51000977,1
577,7.251467451,3.361849268,50.63264384,1.968087369,9.364133482,1997.276433,1.997276433,0.865809638,0.358893809,1047137.775,1047.137775,2.868870616,45.87464601,2006,7,4333.829797,374.1102441,12.83899517,16.63781738,1
578,10.06150436,6.761057534,54.92092429,2.241935886,10.28814316,2018.158761,2.018158761,0.891953675,0.342189087,918688.5223,918.6885223,2.516954856,67.29988623,2006,7,694.661728,122.3030565,12.81432518,23.22265625,1
579,4.747569088,3.553669286,50.16603991,1.96520382,9.285054987,1864.77379,1.86477379,0.899583969,0.335977454,886177.2195,886.1772195,2.427882793,35.42088062,2006,7,1661.926941,237.0227143,12.99553132,17.18591309,1
580,2.973910186,5.331907291,40.94379648,1.51535581,7.707111524,1878.452314,1.878452314,0.447453789,-0.390097567,695869.1411,695.8691411,1.906490797,22.7631841,2010,3,13778.28562,2597.877575,12.97937176,26.52490234,1
582,1.04307334,1.045972949,38.69783033,1.309187376,6.724887085,1767.961637,1.767961637,0.784483998,-0.436567127,778265.1771,778.2651771,2.132233362,10.26621709,2010,3,569.1124945,112.643312,13.10990338,2.889892578,0
583,3.210348659,4.360791521,45.18859056,1.729444309,7.866747479,1610.193317,1.610193317,0.568495819,-0.612825149,802641.3498,802.6413498,2.199017397,21.86652304,2010,3,13872.1665,1515.590083,13.29628793,26.38586426,1
585,5.103571375,3.485502174,37.99952274,1.258372499,5.623899703,1305.290614,1.305290614,0.894184004,-0.109056027,1077451.178,1077.451178,2.951921035,31.63189411,2003,10,7163.645791,553.5591821,13.65649428,23.03369141,1
587,1.513217059,2.443769813,52.08355373,2.489884373,11.8579317,2281.510949,2.281510949,0.364105845,0.772814242,920586.1989,920.5861989,2.522153969,8.318740301,2011,2,3826.929719,385.2041666,12.50320583,14.66674805,1
588,1.72227551,3.007333829,37.66340283,1.232115994,5.671248164,1948.952992,1.948952992,0.803497763,-0.32925073,1168691.233,1168.691233,3.201893789,9.119483983,2010,3,32469.37494,998.7071512,12.89608358,33.0736084,1
589,3.336905842,4.496211692,48.35177637,2.035004535,9.477213118,2032.966537,2.032966537,0.2584847,0.617075672,788156.9341,788.1569341,2.159334066,27.19978366,2010,3,6296.694933,1336.848429,12.79683155,6.208984375,0
590,2.026683025,3.095223563,42.74929549,1.486508974,7.081471211,1964.258705,1.964258705,0.883150849,0.015911842,945541.6969,945.5416969,2.590525197,13.99116015,2011,2,5302.557441,578.7856519,12.8780017,19.83532715,1
591,0.629172414,0.755828654,54.38112047,2.146432445,10.60614232,2014.406607,2.014406607,0.815334776,0.533821017,996557.9234,996.5579234,2.730295681,4.892966628,2011,2,1263.979245,338.419782,12.81875791,1.853881836,0
592,2.654252551,4.870965983,44.15143828,1.686247756,8.004226685,1816.888132,1.816888132,0.485068176,0.624166451,903965.3887,903.9653887,2.476617503,17.44821707,2010,3,12608.90474,980.3089615,13.05210254,46.7265625,1
593,2.685390213,4.582513733,31.31582073,0.951760101,4.183260831,1822.206934,1.822206934,-0.358443296,-0.77579044,970366.4406,970.3664406,2.658538193,14.71177589,2010,3,2484.997976,273.1016019,13.04581901,30.96606445,1
594,4.87070603,8.32371927,39.58952162,1.294608468,6.106816218,1601.46448,1.60146448,0.484505333,0.777224746,854334.5556,854.3345556,2.340642618,34.91524489,2010,3,17388.14191,717.7431894,13.30660001,42.10424805,1
595,1.419469615,1.930062901,40.48169387,1.342090735,6.248479207,1638.872809,1.638872809,0.69957545,0.475693019,848798.0174,848.7980174,2.32547402,8.768938682,2010,3,3861.441729,436.0647927,13.26240651,10.921875,0
596,4.114382487,6.944681977,43.13766066,1.476132098,6.902736439,1682.711223,1.682711223,0.835851929,0.244235871,932608.7101,932.6087101,2.555092356,29.86560679,2010,3,14200.87499,712.4677875,13.21061663,35.5526123,1
597,5.08023777,6.726506816,46.2829796,1.660690161,7.409403687,1724.879862,1.724879862,0.42990302,0.763900044,758314.6115,758.3146115,2.077574278,39.69119993,2010,3,3759.815515,420.8945371,13.16079939,29.08728027,1
598,1.403244383,2.157273599,44.008938,1.592872484,7.306714145,1800.643008,1.800643008,0.630593806,0.575366791,1022380.751,1022.380751,2.801043155,7.423816173,2010,3,6338.476037,407.009423,13.07129422,22.04980469,1
599,0.676754566,1.060348156,40.14394526,1.331100186,6.467781654,1714.709373,1.714709373,0.857991488,-0.366595357,947312.6748,947.3126748,2.595377191,7.169923358,2010,3,1768.986627,244.7314564,13.17281461,1.626586914,0
600,1.705410415,2.86041662,40.89341365,1.372927969,6.175309806,1872.931955,1.872931955,0.472269182,-0.772823177,1025158.724,1025.158724,2.808654038,10.26986647,2010,3,3734.825083,419.2734837,12.98589341,22.01708984,1
601,1.43109921,3.220857593,43.24179199,1.538235754,6.69027056,1823.454643,1.823454643,0.211673605,-0.846834017,1044180.403,1044.180403,2.860768227,10.49587031,2010,3,3090.490045,265.5612008,13.04434498,23.59411621,1
602,2.626943648,2.678777054,40.75206693,1.370071967,5.869588216,1852.122535,1.852122535,0.64781583,0.437643326,852269.7054,852.2697054,2.334985494,26.33074284,2010,3,1049.642483,291.8005674,13.01047727,8.032958984,0
603,1.678434379,1.441415313,36.49909736,1.288670019,6.49796706,1577.362142,1.577362142,0.438614785,-0.397908389,762336.311,762.336311,2.088592633,13.81932901,2010,3,1477.259404,212.4336766,13.33507406,5.033081055,0
604,7.830055546,5.206510281,43.46215982,1.494279293,7.335127178,1757.144208,1.757144208,0.889407009,0.37585385,1134231.604,1134.231604,3.107483846,52.79725239,1999,14,2881.309972,272.0100022,13.12268289,17.17712402,1
605,2.179515036,2.944489608,40.83914235,1.441194635,6.800631659,1553.754056,1.553754056,0.248193986,0.695900666,745052.0269,745.0520269,2.04123843,18.16901463,2010,3,8439.722072,1143.542506,13.36296421,15.01525879,1
606,2.828400009,5.075472006,42.24814782,1.449822267,6.718642712,1741.87261,1.74187261,0.482457925,0.123727179,811472.1608,811.4721608,2.2232114,21.0401093,2010,3,8844.863658,1059.036358,13.14072447,24.72070313,1
607,2.462521004,4.324570569,42.49263679,1.462282217,6.520942813,1627.306792,1.627306792,0.062653802,0.810410058,828946.2748,828.9462748,2.271085684,21.19208772,2010,3,7934.094701,1054.371133,13.27607039,7.014892578,0
608,1.935601591,2.916465151,42.49312659,1.45124848,6.684167045,1597.865487,1.597865487,0.937340714,0.179925739,714288.0927,714.2880927,1.956953679,21.30264332,2010,3,1090.509182,216.5139854,13.31085179,4.076049805,0
609,4.007702257,4.9843095,24.43219635,0.771108801,3.717644861,1443.453953,1.443453953,0.529107859,-0.036115431,841048.0002,841.0480002,2.304241096,27.38800681,2010,3,23241.17394,3093.992646,13.49327069,31.05078125,1
610,2.677275083,4.734322789,41.90753589,1.422196358,7.146231333,1908.329648,1.908329648,0.650901598,0.487826221,723662.4505,723.6624505,1.982636851,15.75662784,2010,3,1916.302808,520.485581,12.94407524,3.604614258,0
611,4.401171651,5.399663129,42.63751523,1.473309181,6.397583008,1855.6648,1.8556648,0.57031813,0.216830483,843040.1686,843.0401686,2.309699092,32.96131239,2010,3,5127.867669,646.7688061,13.00629251,22.42272949,1
612,3.935102352,6.492162876,40.21072485,1.359793055,6.213480252,1516.992784,1.516992784,0.432914585,0.762886914,876324.7235,876.3247235,2.400889653,27.54497718,2010,3,9343.805367,552.8236583,13.40639329,34.49267578,1
613,1.666411532,2.261968362,37.13289256,1.22558766,5.575678011,1490.238568,1.490238568,0.469152576,0.733849799,981273.7799,981.2737799,2.688421315,8.691944806,2010,3,5325.446595,390.7517129,13.43800022,27.37390137,1
614,3.953687082,7.327573724,41.91843782,1.42014352,6.554115637,1633.713674,1.633713674,-0.410780335,0.811037954,789618.5189,789.6185189,2.163338408,26.83302932,2010,3,9748.679995,515.0110624,13.26850142,38.86828613,1
616,4.45750732,5.141062485,43.78052006,1.524637109,7.100227574,1575.691712,1.575691712,-0.147103967,0.88665831,775565.0679,775.5650679,2.124835802,29.04250222,2010,3,4618.320507,321.8420451,13.33704748,26.36584473,1
617,2.020765673,2.386926503,45.23688626,1.566216196,7.207945687,1581.430258,1.581430258,0.596282892,-0.688765339,728039.0189,728.0390189,1.994627449,20.43925894,2010,3,1905.394444,277.8181109,13.33026807,6.412597656,0
619,4.354007755,5.141171445,38.81124686,1.32038962,6.401034037,1494.192419,1.494192419,-0.10986581,0.881085188,603888.5611,603.8885611,1.654489208,31.82970642,2010,3,2242.435582,301.7301657,13.43332922,31.35327148,1
620,5.684024071,6.4626953,44.54727903,1.617648041,7.396486687,1532.046967,1.532046967,0.093073559,0.823414663,721388.9978,721.3889978,1.976408213,40.81037209,2010,3,5010.181634,344.6052691,13.38860856,29.65307617,1
621,1.230844565,1.692040539,39.78136489,1.316188822,6.370655407,1444.013107,1.444013107,0.926075393,0.016222664,890140.6873,890.1406873,2.438741609,12.34820625,2010,3,4191.298414,379.8955753,13.49261012,6.360107422,0
623,1.297803735,2.846312755,43.20970498,1.5025594,7.054059267,1497.264675,1.497264675,0.233766172,0.869722019,893815.2303,893.8152303,2.44880885,6.157351855,2010,3,9618.180363,487.5725715,13.42969971,30.62634277,1
624,2.322515837,4.210538654,41.63183626,1.443256246,6.632449045,1524.899038,1.524899038,-0.709637798,0.066246663,771718.7586,771.7187586,2.114297969,15.71635576,2010,3,30738.08976,2001.5525,13.39705299,33.51000977,1
625,4.529430167,3.315359325,41.37269255,1.395472557,7.035544078,1475.807794,1.475807794,0.203509608,0.945752178,821570.6324,821.5706324,2.250878445,41.19284809,2010,3,1220.430216,238.8162365,13.45504847,8.314941406,0
626,1.755683484,3.201932173,32.44857547,1.030188212,4.804581137,1444.185114,1.444185114,-0.01863453,0.766733725,844534.3755,844.5343755,2.31379281,16.44644271,2010,3,3647.894893,428.372058,13.49240691,7.620483398,0
627,1.590011136,2.510077238,32.5627741,1.009071156,4.732375563,1427.521523,1.427521523,-0.819017355,0.398968587,1031685.883,1031.685883,2.826536667,8.361358918,2010,3,7278.617661,378.8994888,13.51209297,13.70825195,1
628,3.92319836,6.214803715,41.51104491,1.45868815,6.589056044,1475.302238,1.475302238,-0.187965025,0.696113165,849824.0781,849.8240781,2.328285145,27.13373829,2010,3,36904.91304,1712.519527,13.45564572,34.47741699,1
629,3.119136528,6.648539603,42.13740695,1.441131357,6.671355554,1446.52865,1.44652865,-0.721788346,0.439109935,870920.7495,870.9207495,2.386084245,22.3739737,2010,3,52870.7316,1946.136843,13.4896383,45.82788086,1
631,0.916635122,1.193772501,38.12219995,1.316777212,6.152442217,1402.349226,1.402349226,-0.758157154,0.252509158,893083.3244,893.0833244,2.446803628,5.703671914,2010,3,8227.535563,610.1014869,13.54183105,6.250854492,0
633,3.124975829,3.6096424,45.91907269,1.724230891,6.899818929,1429.963561,1.429963561,-0.283762845,0.819222369,668502.0584,668.5020584,1.831512489,27.79362152,2010,3,2030.311215,363.5176905,13.50920799,13.75720215,1
634,2.962294289,3.528628073,40.48077446,1.435196155,6.861909485,1413.681958,1.413681958,-0.094933246,0.892008167,866962.4287,866.9624287,2.375239531,22.28872534,2007,6,2584.346889,298.7605399,13.52844277,17.41271973,1
636,2.864510894,3.127644152,28.89052257,0.91971291,3.980590429,1350.890549,1.350890549,-0.739005373,0.290065051,995588.7714,995.5887714,2.72764047,16.63605113,2010,3,4678.886325,337.5841573,13.60262337,12.70043945,0
637,4.813582209,6.619986237,37.53301956,1.205284905,5.725224813,1423.26508,1.42326508,0.308794441,0.852349208,755906.8278,755.9068278,2.07097761,36.82618768,2010,3,2696.233876,301.4345301,13.51712145,30.7989502,1
638,3.843736062,4.416339809,44.97894887,1.625806303,6.665513306,1412.915911,1.412915911,0.338964102,0.718660048,776473.0031,776.4730031,2.127323296,29.0920826,2010,3,3828.659919,557.3963477,13.52934776,18.35266113,1
639,1.481156007,1.878860422,43.67143104,1.471104179,6.858838399,1445.659582,1.445659582,-0.619803357,0.703949705,751103.3913,751.1033913,2.05781751,12.03446222,2010,3,2501.159285,279.1274845,13.490665,5.778564453,0
640,7.88835142,7.682260633,40.53896742,1.401159222,6.443359375,1434.103842,1.434103842,-0.004395579,0.819277092,845838.6614,845.8386614,2.317366196,56.03374523,2010,3,21938.96275,728.1430436,13.50431674,31.44665527,1
643,0.974243879,2.119071808,42.7658317,1.455953231,6.595431308,1555.596004,1.555596004,0.603597829,0.667059865,988521.4806,988.5214806,2.708278029,5.088043781,2010,3,26530.5855,1114.542251,13.36078817,28.17431641,1
644,2.325935919,4.420547426,43.09353566,1.480297784,6.990738955,1591.160444,1.591160444,0.82176047,0.328427712,852935.0636,852.9350636,2.336808393,15.04069298,2010,3,5904.938781,432.1992627,13.31877301,37.16662598,1
645,4.159316601,4.391765289,44.9184207,1.586945078,6.990797563,1728.645562,1.728645562,0.633539936,0.551022451,752150.178,752.150178,2.060685419,34.248042,2010,3,2000.360935,313.3741077,13.15635066,23.24975586,1
646,4.330061077,4.392545493,39.3268179,1.300770167,5.736563789,1731.559682,1.731559682,0.798233584,0.384853441,795872.4015,795.8724015,2.180472333,44.03364934,2010,3,1017.353034,246.3758414,13.15290797,6.067993164,0
647,3.063527525,7.1794197,40.68471549,1.350412881,6.247698965,1522.603968,1.522603968,0.706735746,0.563086416,968428.1486,968.4281486,2.653227804,22.75465558,2010,3,41941.18111,1790.770666,13.39976434,42.90380859,1
648,4.115334076,5.044066876,44.32332465,1.568019256,7.200973511,1769.775081,1.769775081,0.780495803,0.417383978,845071.5625,845.0715625,2.315264555,28.03774929,2010,3,2532.880235,280.8947347,13.10776102,24.53601074,1
649,0.953166451,1.073075914,43.4094267,1.48567304,6.891869681,1584.420741,1.584420741,0.498189452,0.831999285,704961.8588,704.9618588,1.931402353,12.63802947,2010,3,895.3455108,159.2792489,13.32673517,1.78125,0
650,6.556269975,5.835774272,44.15908051,1.461018038,6.934104919,1566.661914,1.566661914,0.584384926,0.73250716,710141.6549,710.1416549,1.945593575,47.31113227,2010,3,855.4114916,152.5630004,13.34771511,7.287475586,0
652,5.587067594,5.560676587,41.91818035,1.408058321,6.451925913,1569.013406,1.569013406,-0.16528385,-0.829750336,543274.0799,543.2740799,1.488422137,56.84485459,2010,3,1603.07311,293.6401009,13.3449371,13.04748535,0
653,2.043645672,2.746445711,45.26712139,1.632935992,7.543607258,1325.456986,1.325456986,-0.741983131,0.450786593,870672.8906,870.6728906,2.38540518,10.32343717,2010,3,12803.16997,672.0400359,13.6326701,18.95776367,1
654,5.500071497,3.955430716,25.34270153,0.767585124,3.714250183,1286.633879,1.286633879,0.227845944,0.723863837,1017284.031,1017.284031,2.787079537,35.02803148,1993,20,3571.584871,367.3142971,13.67853499,15.96057129,1
655,4.19176316,7.253682225,42.2737552,1.453881605,6.702757811,1367.983354,1.367983354,0.765193397,0.127712749,812755.4323,812.7554323,2.226727212,30.76518916,2010,3,10221.77623,716.7012555,13.58243025,51.12353516,1
656,1.595281338,1.927666133,39.81844012,1.340202362,6.412755378,1372.249412,1.372249412,0.86827608,0.22244805,928483.6735,928.4836735,2.543790886,9.639166407,2010,3,14718.44206,1110.907421,13.57739041,15.50500488,1
657,3.815796056,4.301505188,44.10446237,1.531509004,7.161729431,1457.42249,1.45742249,0.783731271,0.321320236,759091.2521,759.0912521,2.079702061,29.8534322,2010,3,3321.172675,495.0847126,13.47676852,21.18164063,1
658,3.778764577,5.879258253,43.13686011,1.497622921,6.951191295,1459.614457,1.459614457,0.913131297,0.256097458,749980.7118,749.9807118,2.054741676,28.8403373,2010,3,1650.845726,292.0206008,13.47417897,14.32226563,1
659,9.014293239,10.60595306,41.46093638,1.409957307,6.410017955,1565.764772,1.565764772,0.650708205,0.471198973,800321.7292,800.3217292,2.192662272,70.31410921,2010,3,21978.38076,1288.724441,13.34877498,45.61706543,1
660,2.833190679,4.870697809,43.65097919,1.533464443,7.051019345,1547.897838,1.547897838,0.867982197,0.184255416,904242.129,904.242129,2.477375696,19.13944335,2010,3,7736.438784,499.6377659,13.36988264,32.95996094,1
661,3.781623027,3.94882703,41.6360983,1.411492718,6.831277847,1507.532184,1.507532184,0.882327982,0.357785131,718845.6339,718.8456339,1.969440093,25.30472371,2010,3,1068.580071,188.1330775,13.41756987,10.36999512,0
662,3.069570913,6.361332645,45.59909377,1.619257935,7.728696696,1462.555598,1.462555598,0.763691831,0.499918237,927367.5392,927.3675392,2.540732984,19.83701469,2010,3,13309.20037,556.9318959,13.47070437,37.43310547,1
664,2.293131543,2.89844922,45.28175367,1.613873783,7.87345095,1403.393698,1.403393698,0.885798501,0.330819939,809787.5768,809.7875768,2.218596101,25.00800738,2010,3,3641.01542,453.1711167,13.54059713,6.684570313,0
665,2.83680657,4.849324349,39.68409967,1.336524208,6.220258956,1353.791953,1.353791953,0.80604457,0.351489984,921879.9143,921.8799143,2.525698395,18.75033638,2010,3,7317.974288,411.7512771,13.5991957,36.37683105,1
667,1.810678857,2.804029563,44.31325647,1.547234252,7.177394104,1510.562506,1.510562506,0.165226368,0.889556145,727060.5976,727.0605976,1.991946843,17.02256465,2010,3,1675.137517,353.7453996,13.4139899,4.459960938,0
668,10.95688144,10.82866585,40.71761288,1.386595894,6.319513187,1533.001861,1.533001861,-0.760462594,0.224141221,743300.4633,743.3004633,2.036439625,86.77954331,2010,3,37062.07032,888.296127,13.38748047,44.39453125,1
670,8.661237046,4.708188435,37.87531145,1.23751994,5.920410156,1433.397231,1.433397231,-0.102434,0.963528225,917393.8544,917.3938544,2.51340782,62.36699095,1995,18,2671.830557,222.2345947,13.50515152,21.16003418,1
671,1.183469208,1.692161829,47.70963303,1.772657318,8.220326143,1785.624929,1.785624929,0.246962,0.731664323,911435.6667,911.4356667,2.497084018,7.205922812,2010,3,4977.023937,453.9959259,13.0890363,12.24584961,0
672,1.884456025,2.735598621,43.1453473,1.544966655,7.668556476,1689.681015,1.689681015,-0.34095426,0.806844005,809972.8398,809.9728398,2.219103671,14.58803738,2010,3,4308.296666,564.0362848,13.20238265,14.31494141,1
673,1.593197223,2.378484491,42.49744923,1.426852098,6.84070632,1750.321893,1.750321893,0.507578694,0.755657062,1015623.814,1015.623814,2.782530998,8.97616016,2010,3,2365.57529,264.1331644,13.13074265,12.46435547,0
674,4.515500339,6.926013432,44.62610476,1.607578615,7.384173794,1686.335136,1.686335136,0.661449857,0.474836525,833452.8858,833.4528858,2.283432564,32.61544695,2010,3,18382.79482,1649.24523,13.20633541,36.79760742,1
678,6.202413896,5.392540374,39.09805189,1.403614598,6.494647653,1385.256195,1.385256195,-0.60330795,0.282271015,732694.8569,732.6948569,2.007383169,40.09569493,2010,3,15066.38928,771.7779431,13.56202444,30.5949707,1
679,5.105137838,7.416334335,42.91037087,1.472219214,6.808351517,1612.389205,1.612389205,-0.739607845,0.423822687,719298.9792,719.2989792,1.970682135,35.46929065,2010,3,12371.35605,617.5038085,13.29369375,35.34472656,1
680,3.121282798,5.596663673,43.79409832,1.496441721,7.189205254,1541.326671,1.541326671,0.358392683,0.836972441,805333.9786,805.3339786,2.206394462,21.95734287,2010,3,5930.298459,483.0732818,13.37764569,33.67236328,1
681,2.911143051,5.090773879,43.47569316,1.524272722,7.018892288,1602.651267,1.602651267,0.814877275,0.215171007,672620.5123,672.6205123,1.842795924,18.21258358,2010,3,4254.391275,751.2501083,13.30519796,29.96606445,1
684,5.260001064,4.281236548,53.84926598,2.27239737,10.61326358,2141.136151,2.141136151,0.762491591,0.360308244,1003244.248,1003.244248,2.748614377,34.01768953,1999,14,3602.942915,382.1287445,12.66904199,20.32983398,1
687,4.176488299,4.215014425,46.16322793,1.706501979,7.88075187,1603.110497,1.603110497,0.714400508,0.060237081,662236.8888,662.2368888,1.81434764,46.09605497,2010,3,2943.388145,553.9825046,13.30465544,9.959472656,0
